"Name","Address","City","Zip","lat","lon","Cuisines","Rating","Votes","Price","url"
"Larry & Carols Pizza","410 Semple St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4368369","-79.9547169","Pizza","2.5","40","$","https://www.yelp.com/biz/larry-and-carols-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mama Rose","121 Mayflower St,Pittsburgh, PA 15206","Pittsburgh","15206","40.464046","-79.915207","Caribbean","4.5","8","$","https://www.yelp.com/biz/mama-rose-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Asian Fusion Bowl","2767 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4266027521324","-79.9659092828034","Fast Food, Gluten-Free, Asian Fusion","3.5","17","$","https://www.yelp.com/biz/asian-fusion-bowl-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Antoon's Pizza","247 Atwood St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4401588439941","-79.9561233520508","Pizza, Italian","3.5","24","$","https://www.yelp.com/biz/antoons-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Red Lobster","4766 McKnight Rd,Pittsburgh, PA 15237","Pittsburgh","15237","40.519217","-80.004151","Seafood, American (Traditional)","3.0","39","$$","https://www.yelp.com/biz/red-lobster-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Eat'n Park","1250 Banksville Rd,Pittsburgh, PA 15216","Pittsburgh","15216","40.41744","-80.03021","Breakfast & Brunch, American (Traditional), Diners","3.0","43","$","https://www.yelp.com/biz/eatn-park-pittsburgh-18?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Old Town Buffet","860 Saw Mill Run Blvd,Pittsburgh, PA 15226","Pittsburgh","15226","40.4114496185738","-80.0066622957092","Buffets, Chinese","3.0","56","$$","https://www.yelp.com/biz/old-town-buffet-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"China Taste","630 E Ohio St,Pittsburgh, PA 15212","Pittsburgh","15212","40.45413","-79.99811","Chinese","4.0","15","$","https://www.yelp.com/biz/china-taste-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"AJ's Burger & Peruvian Chicken","422 Semple St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4365008","-79.9544755","Peruvian, Burgers","3.5","22","$","https://www.yelp.com/biz/ajs-burger-and-peruvian-chicken-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Rose Tea Cafe","412 S Craig St,Pittsburgh, PA 15213","Pittsburgh","15213","40.44477","-79.94888","Chinese, Bubble Tea, Taiwanese","2.5","60","$","https://www.yelp.com/biz/rose-tea-cafe-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"BRAVO! Cucina Italiana","250 W Bridge St,West Homestead, PA 15120","West Homestead","15120","40.4068186","-79.9169862","Italian, Gluten-Free, Cocktail Bars","3.5","101","$$","https://www.yelp.com/biz/bravo-cucina-italiana-west-homestead?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Teutonia Mannerchor","857 Phineas St,Pittsburgh, PA 15212","Pittsburgh","15212","40.45517","-79.99499","German, Beer, Wine & Spirits","4.5","10","$$","https://www.yelp.com/biz/teutonia-mannerchor-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"BRAVO! Cucina Italiana","4976 McKnight Rd,Pittsburgh, PA 15237","Pittsburgh","15237","40.5313703051332","-80.0090919140167","Italian, Gluten-Free, Cocktail Bars","3.0","59","$$","https://www.yelp.com/biz/bravo-cucina-italiana-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Five Guys","1029 Freeport Rd,Pittsburgh, PA 15238","Pittsburgh","15238","40.4881157","-79.8854112","Burgers, Fast Food","3.5","15","$","https://www.yelp.com/biz/five-guys-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Antonio's Pizzeria","758 Brookline Blvd,Pittsburgh, PA 15226","Pittsburgh","15226","40.3936","-80.02011","Pizza, Desserts, Salad","3.5","25","$","https://www.yelp.com/biz/antonios-pizzeria-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Everyday Cafe","532 N Homewood Ave,Pittsburgh, PA 15208","Pittsburgh","15208","40.4533598854858","-79.8981681838632","Cafes, Coffee Roasteries, Sandwiches","5.0","7","$","https://www.yelp.com/biz/everyday-cafe-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Le Thai Café","2909 Mt Royal Blvd,Glenshaw, PA 15116","Glenshaw","15116","40.54481","-79.97264","Thai","4.5","84","$$","https://www.yelp.com/biz/le-thai-caf%C3%A9-glenshaw?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Caliente Pizza & Drafthouse","329 Castle Shannon Blvd,Pittsburgh, PA 15234","Pittsburgh","15234","40.37627","-80.03674","Pizza, Beer Bar, Sandwiches","2.5","74","$$","https://www.yelp.com/biz/caliente-pizza-and-draft-house-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Armand's Bar","4755 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46149","-79.94816","Sandwiches, Bars","3.5","22","$","https://www.yelp.com/biz/armands-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Chick-fil-A","480 E Waterfront Dr,Homestead, PA 15120","Homestead","15120","40.4127","-79.907871","Fast Food","4.0","35","$","https://www.yelp.com/biz/chick-fil-a-homestead?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pizza Fiesta","14 Smithfield St,Pittsburgh, PA 15222","Pittsburgh","15222","40.43702","-80.00041","Pizza, Italian","3.0","41","$","https://www.yelp.com/biz/pizza-fiesta-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bob's Sub","215 Smithfield St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4381599","-80.0001984","Sandwiches","4.0","24","$","https://www.yelp.com/biz/bobs-sub-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Scoglio's Green Tree","661 Andersen Dr,Bldg 7,Pittsburgh, PA 15220","Pittsburgh","15220","40.4207077026367","-80.0642471313477","Italian, Seafood, Sandwiches","3.5","30","$$","https://www.yelp.com/biz/scoglios-green-tree-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Red The Steakhouse","600 Grant St,US Steel Tower,Pittsburgh, PA 15219","Pittsburgh","15219","40.44136","-79.99485","Steakhouses","3.0","38","$$$$","https://www.yelp.com/biz/red-the-steakhouse-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Asia Tea House","4230 Forbes Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.4427240453859","-79.9528134936706","Chinese, Bubble Tea","3.0","47","$","https://www.yelp.com/biz/asia-tea-house-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sapporo Japanese Steakhouse","4260 Steubenville Pike,Pittsburgh, PA 15205","Pittsburgh","15205","40.4400036","-80.0909106","Japanese, Steakhouses, Seafood","3.5","18","$$","https://www.yelp.com/biz/sapporo-japanese-steakhouse-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Silvioni's Restaurant","2125 Babcock Blvd,Pittsburgh, PA 15209","Pittsburgh","15209","40.5090999","-79.99166","Italian","3.5","31","$$","https://www.yelp.com/biz/silvionis-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Local Brewhouse","140 Federal St,Pittsburgh, PA 15212","Pittsburgh","15212","40.4481569580499","-80.004109069705","Sports Bars, American (Traditional), Chicken Wings","2.5","72","$$","https://www.yelp.com/biz/local-brewhouse-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Crazy Mocha Coffee","5607 Baum Blvd,Pittsburgh, PA 15232","Pittsburgh","15232","40.4579855","-79.9352334","Cafes, Coffee & Tea","3.5","20","$","https://www.yelp.com/biz/crazy-mocha-coffee-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Plate & Bowl","5904 Bryant St,Pittsburgh, PA 15206","Pittsburgh","15206","40.4755835567961","-79.9196754768491","Juice Bars & Smoothies, Ramen","4.0","23","$$","https://www.yelp.com/biz/plate-and-bowl-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Lotsa Stone Fired Pizza","3621 Forbes Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.4411185","-79.9578237","Pizza, Barbeque, Hawaiian","3.5","28","$","https://www.yelp.com/biz/lotsa-stone-fired-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Chakh Le India","4341-4379 Bigelow Blvd,Pittsburgh, PA 15213","Pittsburgh","15213","40.4452102455956","-79.9557053169797","Food Trucks, Indian","4.0","20","$","https://www.yelp.com/biz/chakh-le-india-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"P.F. Chang's","148 W Bridge St,West Homestead, PA 15120","West Homestead","15120","40.407093","-79.916086","Chinese, Asian Fusion, Gluten-Free","3.0","132","$$","https://www.yelp.com/biz/p-f-changs-west-homestead-4?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Quiznos Subs","300 S Craig St,Pittsburgh, PA 15213","Pittsburgh","15213","40.44541569093","-79.948926100871","Sandwiches","3.5","20","$","https://www.yelp.com/biz/quiznos-subs-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Villa Reale Pizzeria & Restaurant","628 Smithfield St,Pittsburgh, PA 15222","Pittsburgh","15222","40.44216","-79.99694","Pizza","3.0","36","$$","https://www.yelp.com/biz/villa-reale-pizzeria-and-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"GoodFellas Restaurant & Tavern","1915 McCague St,Pittsburgh, PA 15218","Pittsburgh","15218","40.4224059730768","-79.887620061636","American (Traditional), Cocktail Bars","4.0","13","$$","https://www.yelp.com/biz/goodfellas-restaurant-and-tavern-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Banhmilicious","54 21st St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4521031428312","-79.9838429333257","Vietnamese, Sandwiches, Asian Fusion","3.5","15","$$","https://www.yelp.com/biz/banhmilicious-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Patron Mexican Grill","1141 Freeport Rd,Pittsburgh, PA 15238","Pittsburgh","15238","40.5123635793824","-79.8798751831055","Mexican, Salad, Soup","3.0","44","$$","https://www.yelp.com/biz/patron-mexican-grill-pittsburgh-4?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Original Pancake House","2229 Swallow Hill Rd,Green Tree, PA 15220","Green Tree","15220","40.3911665049617","-80.0738196549225","Breakfast & Brunch","4.0","89","$$","https://www.yelp.com/biz/the-original-pancake-house-green-tree?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Five Guys","3 Ppg Pl,Pittsburgh, PA 15222","Pittsburgh","15222","40.4402035143125","-80.0028687900005","Burgers, Fast Food, Hot Dogs","3.5","20","$$","https://www.yelp.com/biz/five-guys-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Thee Olde Place Inn","1209 Streets Run Rd,Pittsburgh, PA 15236","Pittsburgh","15236","40.35192","-79.961","Diners, American (New)","3.5","20","$$","https://www.yelp.com/biz/thee-olde-place-inn-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Broadway Brunch","719 Broadway Ave,McKees Rocks, PA 15136","McKees Rocks","15136","40.4725","-80.07413","Breakfast & Brunch, Diners, Burgers","4.5","30","$","https://www.yelp.com/biz/broadway-brunch-mckees-rocks-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Rochester Inn & Hardwood Grille","505 Rochester Rd,Pittsburgh, PA 15237","Pittsburgh","15237","40.53642","-80.05088","American (Traditional)","3.5","45","$$","https://www.yelp.com/biz/rochester-inn-and-hardwood-grille-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Poulet Bleu","3519 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.46458","-79.9662","French, Bars","5.0","14","","https://www.yelp.com/biz/poulet-bleu-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Kasai","146 E Main St,Carnegie, PA 15106","Carnegie","15106","40.407946","-80.085541","Sushi Bars, Japanese","4.0","67","$$","https://www.yelp.com/biz/kasai-carnegie?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Shouf's Cafe","200 Washington Ave,Bridgeville, PA 15017","Bridgeville","15017","40.36314","-80.11058","Mediterranean","4.5","68","$$","https://www.yelp.com/biz/shoufs-coffee-cafe-bridgeville?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Tilted Kilt Pub & Eatery","353 N Shore Dr,Pittsburgh, PA 15212","Pittsburgh","15212","40.44576","-80.01064","American (Traditional), Sports Bars, Pubs","2.0","124","$$","https://www.yelp.com/biz/tilted-kilt-pub-and-eatery-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Nobby's Pizzeria","373 Vanadium Rd,Pittsburgh, PA 15243","Pittsburgh","15243","40.369034","-80.0851376","Pizza","4.0","17","$$","https://www.yelp.com/biz/nobbys-pizzeria-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Milky Way","2120 Murray Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.43311","-79.92317","Pizza, Kosher","3.5","18","$","https://www.yelp.com/biz/milky-way-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Espresso a Mano","1506 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.42868","-79.98312","Coffee & Tea, Breakfast & Brunch","4.5","10","$","https://www.yelp.com/biz/espresso-a-mano-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"V3 Flatbread Pizza","4500 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.47202","-79.9589","Pizza","3.5","29","$","https://www.yelp.com/biz/v3-flatbread-pizza-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Panera Bread","1900 Greentree Rd,Pittsburgh, PA 15220","Pittsburgh","15220","40.395932","-80.067397","Sandwiches, Salad, Soup","3.0","25","$$","https://www.yelp.com/biz/panera-bread-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Paisano's","821 E Warrington Ave,Pittsburgh, PA 15210","Pittsburgh","15210","40.42208","-79.99288","Pizza","3.5","18","$","https://www.yelp.com/biz/paisanos-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Noodles & Company","3805 Forbes Ave,Oakland, PA 15213","Oakland","15213","40.44183","-79.95684","Noodles","3.0","68","$","https://www.yelp.com/biz/noodles-and-company-oakland?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Starlite Lounge","364 Freeport Rd,Pittsburgh, PA 15238","Pittsburgh","15238","40.49397","-79.86028","American (Traditional), Lounges","3.5","29","$","https://www.yelp.com/biz/starlite-lounge-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Original Milano's Pizza","3606 5th Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.44124","-79.95866","Pizza","3.5","26","$","https://www.yelp.com/biz/original-milanos-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Jaggerbush","133 S 23rd St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4266357421875","-79.9729614257812","Dive Bars, American (Traditional)","3.5","14","","https://www.yelp.com/biz/the-jaggerbush-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Panera Bread","3401 Boulevard Of The Allies,Pittsburgh, PA 15213","Pittsburgh","15213","40.436272","-79.958116","Sandwiches, Salad, Soup","3.0","32","$","https://www.yelp.com/biz/panera-bread-pittsburgh-11?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Subway","930 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.44388","-79.99687","Sandwiches, Fast Food","4.0","16","$","https://www.yelp.com/biz/subway-pittsburgh-10?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Rusty Dory Pub","850 Ohio River Blvd,Pittsburgh, PA 15202","Pittsburgh","15202","40.49579","-80.0676","Pubs, Breakfast & Brunch","3.5","18","$","https://www.yelp.com/biz/rusty-dory-pub-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"IHOP","4656 Browns Hill Rd,Pittsburgh, PA 15217","Pittsburgh","15217","40.4149933073569","-79.9235104679316","Breakfast & Brunch, American (Traditional)","2.5","62","$","https://www.yelp.com/biz/ihop-pittsburgh-6?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Crafthouse Stage & Grill","5024 Curry Rd,Pittsburgh, PA 15236","Pittsburgh","15236","40.3497142533323","-79.9966589129859","Beer Bar, American (Traditional)","3.0","29","$","https://www.yelp.com/biz/crafthouse-stage-and-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Genoa Pizza & Bar","111 Market St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4388711","-80.0038533","Pizza, Italian","3.0","42","$$","https://www.yelp.com/biz/genoa-pizza-and-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Knossos Gyros & Sis-Kabob","1439 Potomac Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.39596","-80.0351","Polish, Greek","3.5","24","$","https://www.yelp.com/biz/knossos-gyros-and-sis-kabob-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Eddie's Pizza Haus","1744 Chislett St,Pittsburgh, PA 15206","Pittsburgh","15206","40.4851432","-79.9258965","Pizza, Italian, Salad","4.0","12","$","https://www.yelp.com/biz/eddies-pizza-haus-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Souper Bowl","910 5th Ave,Pittsburgh, PA 15219","Pittsburgh","15219","40.4386748719569","-79.991266679329","Bars, American (Traditional)","3.5","27","$","https://www.yelp.com/biz/souper-bowl-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cc's Cafe","2218 Main St,Sharpsburg, PA 15215","Sharpsburg","15215","40.4936099","-79.91457","Italian","4.5","33","$$","https://www.yelp.com/biz/ccs-cafe-sharpsburg?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bar Frenchman","5925 Baum Blvd,Pittsburgh, PA 15206","Pittsburgh","15206","40.46058","-79.92704","French, Cocktail Bars, Wine Bars","4.0","20","$$$","https://www.yelp.com/biz/bar-frenchman-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Danny's Pizza","4851 Clairton Blvd,Pittsburgh, PA 15236","Pittsburgh","15236","40.34966","-79.97573","Pizza","4.0","18","$","https://www.yelp.com/biz/dannys-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Nana's Hot Dog Shop","1110 Federal St,Pittsburgh, PA 15212","Pittsburgh","15212","40.455929","-80.0065429","Hot Dogs, American (Traditional)","4.0","11","$","https://www.yelp.com/biz/nanas-hot-dog-shop-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Fernando's Cafe","963 Liberty Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4437637329102","-79.9958114624023","Sandwiches","3.0","23","$","https://www.yelp.com/biz/fernandos-cafe-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
